1.85,-0.64390107,1.276573424,,,,,,,,,,,,,,,,,,,,,,,,,,
1.86,-0.649983754,1.286077309,,,,,,,,,,,,,,,,,,,,,,,,,,
1.87,-0.65604676,1.295469776,,,,,,,,,,,,,,,,,,,,,,,,,,
1.88,-0.662081912,1.304734095,,,,,,,,,,,,,,,,,,,,,,,,,,
1.89,-0.668081413,1.313855577,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9,-0.674039272,1.322825445,,,,,,,,,,,,,,,,,,,,,,,,,,
1.91,-0.679944761,1.331619015,,,,,,,,,,,,,,,,,,,,,,,,,,
1.92,-0.685795781,1.340239541,,,,,,,,,,,,,,,,,,,,,,,,,,
1.93,-0.691572266,1.348636151,,,,,,,,,,,,,,,,,,,,,,,,,,
1.94,-0.697278383,1.356830035,,,,,,,,,,,,,,,,,,,,,,,,,,
1.95,-0.702913718,1.364825794,,,,,,,,,,,,,,,,,,,,,,,,,,
1.96,-0.708452934,1.372561726,,,,,,,,,,,,,,,,,,,,,,,,,,
1.97,-0.713894835,1.380042545,,,,,,,,,,,,,,,,,,,,,,,,,,
1.98,-0.719233401,1.387259195,,,,,,,,,,,,,,,,,,,,,,,,,,
1.99,-0.724454652,1.394183048,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.729559716,1.400823203,,,,,,,,,,,,,,,,,,,,,,,,,,
2.01,-0.734539545,1.407163158,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02,-0.739386727,1.413190792,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,-0.744066334,1.418831646,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04,-0.74867586,1.424311577,,,,,,,,,,,,,,,,,,,,,,,,,,
2.05,-0.753078449,1.429325953,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06,-0.757315829,1.433974983,,,,,,,,,,,,,,,,,,,,,,,,,,
2.07,-0.761377747,1.438241643,,,,,,,,,,,,,,,,,,,,,,,,,,
2.08,-0.76526167,1.442125079,,,,,,,,,,,,,,,,,,,,,,,,,,
2.09,-0.768952744,1.445599018,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1,-0.772446768,1.448659366,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11,-0.775727024,1.451276671,,,,,,,,,,,,,,,,,,,,,,,,,,
2.12,-0.778796277,1.45346109,,,,,,,,,,,,,,,,,,,,,,,,,,
2.13,-0.781631762,1.455171465,,,,,,,,,,,,,,,,,,,,,,,,,,
2.14,-0.78424413,1.456433785,,,,,,,,,,,,,,,,,,,,,,,,,,
2.15,-0.7866117,1.457209136,,,,,,,,,,,,,,,,,,,,,,,,,,
2.16,-0.788718269,1.457470324,,,,,,,,,,,,,,,,,,,,,,,,,,
2.17,-0.790547578,1.457190375,,,,,,,,,,,,,,,,,,,,,,,,,,
2.18,-0.79213086,1.456434334,,,,,,,,,,,,,,,,,,,,,,,,,,
2.19,-0.793449415,1.455169868,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2,-0.794508109,1.453410544,,,,,,,,,,,,,,,,,,,,,,,,,,
2.21,-0.795345977,1.451233782,,,,,,,,,,,,,,,,,,,,,,,,,,
2.22,-0.795906264,1.448537085,,,,,,,,,,,,,,,,,,,,,,,,,,
2.23,-0.796217699,1.44537864,,,,,,,,,,,,,,,,,,,,,,,,,,
2.24,-0.796301057,1.441801044,,,,,,,,,,,,,,,,,,,,,,,,,,
2.25,-0.796147631,1.437791699,,,,,,,,,,,,,,,,,,,,,,,,,,
2.26,-0.795759456,1.433358509,,,,,,,,,,,,,,,,,,,,,,,,,,
2.27,-0.795165014,1.428556221,,,,,,,,,,,,,,,,,,,,,,,,,,
2.28,-0.794348096,1.423359225,,,,,,,,,,,,,,,,,,,,,,,,,,
2.29,-0.793321035,1.417792947,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3,-0.792105635,1.411898662,,,,,,,,,,,,,,,,,,,,,,,,,,
2.31,-0.790665231,1.405615929,,,,,,,,,,,,,,,,,,,,,,,,,,
2.32,-0.789042744,1.399022455,,,,,,,,,,,,,,,,,,,,,,,,,,
2.33,-0.787243985,1.392130709,,,,,,,,,,,,,,,,,,,,,,,,,,
2.34,-0.785249973,1.384911711,,,,,,,,,,,,,,,,,,,,,,,,,,
2.35,-0.783080196,1.377401577,,,,,,,,,,,,,,,,,,,,,,,,,,
2.36,-0.780734377,1.369602841,,,,,,,,,,,,,,,,,,,,,,,,,,
2.37,-0.778223082,1.3615363,,,,,,,,,,,,,,,,,,,,,,,,,,
2.38,-0.775554204,1.353217762,,,,,,,,,,,,,,,,,,,,,,,,,,
2.39,-0.772724392,1.344645391,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4,-0.769756787,1.33585862,,,,,,,,,,,,,,,,,,,,,,,,,,
2.41,-0.766648285,1.326855796,,,,,,,,,,,,,,,,,,,,,,,,,,
2.42,-0.763408306,1.317654737,,,,,,,,,,,,,,,,,,,,,,,,,,
2.43,-0.760001937,1.308208643,,,,,,,,,,,,,,,,,,,,,,,,,,
2.44,-0.756543337,1.298687132,,,,,,,,,,,,,,,,,,,,,,,,,,
2.45,-0.752912976,1.288922206,,,,,,,,,,,,,,,,,,,,,,,,,,
2.46,-0.749209228,1.279058572,,,,,,,,,,,,,,,,,,,,,,,,,,
2.47,-0.745403713,1.269058053,,,,,,,,,,,,,,,,,,,,,,,,,,
2.48,-0.741489382,1.258920805,,,,,,,,,,,,,,,,,,,,,,,,,,
2.49,-0.737530426,1.248727697,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5,-0.733461849,1.23841022,,,,,,,,,,,,,,,,,,,,,,,,,,
2.51,-0.729326424,1.228025399,,,,,,,,,,,,,,,,,,,,,,,,,,
2.52,-0.725133346,1.217589978,,,,,,,,,,,,,,,,,,,,,,,,,,
2.53,-0.720890565,1.207119605,,,,,,,,,,,,,,,,,,,,,,,,,,
2.54,-0.71660813,1.196632359,,,,,,,,,,,,,,,,,,,,,,,,,,
2.55,-0.712291061,1.186145364,,,,,,,,,,,,,,,,,,,,,,,,,,
2.56,-0.707950771,1.175676935,,,,,,,,,,,,,,,,,,,,,,,,,,
2.57,-0.703596811,1.165245873,,,,,,,,,,,,,,,,,,,,,,,,,,
2.58,-0.699246843,1.154930726,,,,,,,,,,,,,,,,,,,,,,,,,,
2.59,-0.694899291,1.144650605,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6,-0.690551738,1.134370485,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61,-0.686248771,1.12430112,,,,,,,,,,,,,,,,,,,,,,,,,,
2.62,-0.681981466,1.11436366,,,,,,,,,,,,,,,,,,,,,,,,,,
2.63,-0.677771601,1.104609312,,,,,,,,,,,,,,,,,,,,,,,,,,
2.64,-0.673626765,1.095048536,,,,,,,,,,,,,,,,,,,,,,,,,,
2.65,-0.669564884,1.085720832,,,,,,,,,,,,,,,,,,,,,,,,,,
2.66,-0.665569217,1.076573594,,,,,,,,,,,,,,,,,,,,,,,,,,
2.67,-0.661681734,1.067710062,,,,,,,,,,,,,,,,,,,,,,,,,,
2.68,-0.657916935,1.059158951,,,,,,,,,,,,,,,,,,,,,,,,,,
2.69,-0.654284393,1.050936385,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7,-0.650798102,1.043070091,,,,,,,,,,,,,,,,,,,,,,,,,,
2.71,-0.647448885,1.035532801,,,,,,,,,,,,,,,,,,,,,,,,,,
2.72,-0.644285202,1.028434824,,,,,,,,,,,,,,,,,,,,,,,,,,
2.73,-0.641310107,1.021777602,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74,-0.638532166,1.015576635,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75,-0.635975909,1.009883997,,,,,,,,,,,,,,,,,,,,,,,,,,
2.76,-0.633639522,1.004691733,,,,,,,,,,,,,,,,,,,,,,,,,,
2.77,-0.631562978,1.000086692,,,,,,,,,,,,,,,,,,,,,,,,,,
2.78,-0.629734642,0.996039345,,,,,,,,,,,,,,,,,,,,,,,,,,
2.79,-0.628149772,0.992536519,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8,-0.626878965,0.989732874,,,,,,,,,,,,,,,,,,,,,,,,,,
2.81,-0.62590298,0.987582802,,,,,,,,,,,,,,,,,,,,,,,,,,
2.82,-0.625241674,0.986127944,,,,,,,,,,,,,,,,,,,,,,,,,,
2.83,-0.624906512,0.985391478,,,,,,,,,,,,,,,,,,,,,,,,,,
2.84,-0.622830765,0.986764285,,,,,,,,,,,,,,,,,,,,,,,,,,
2.85,-0.618771926,0.98942109,,,,,,,,,,,,,,,,,,,,,,,,,,
2.86,-0.614732916,0.991733874,,,,,,,,,,,,,,,,,,,,,,,,,,
2.87,-0.610718656,0.993738681,,,,,,,,,,,,,,,,,,,,,,,,,,
2.88,-0.606745258,0.995458863,,,,,,,,,,,,,,,,,,,,,,,,,,
2.89,-0.60281607,0.996923979,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9,-0.598935762,0.998159461,,,,,,,,,,,,,,,,,,,,,,,,,,
2.91,-0.595115363,0.999184356,,,,,,,,,,,,,,,,,,,,,,,,,,
2.92,-0.59135428,1.000021424,,,,,,,,,,,,,,,,,,,,,,,,,,
2.93,-0.58766088,1.000687536,,,,,,,,,,,,,,,,,,,,,,,,,,
2.94,-0.584034336,1.001201027,,,,,,,,,,,,,,,,,,,,,,,,,,
2.95,-0.580481853,1.001576044,,,,,,,,,,,,,,,,,,,,,,,,,,
2.96,-0.577002929,1.001826914,,,,,,,,,,,,,,,,,,,,,,,,,,
2.97,-0.573598315,1.001965792,,,,,,,,,,,,,,,,,,,,,,,,,,
2.98,-0.570266778,1.002010662,,,,,,,,,,,,,,,,,,,,,,,,,,
2.99,-0.567014899,1.001965193,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.563838431,1.001843361,,,,,,,,,,,,,,,,,,,,,,,,,,
3.01,-0.560734749,1.001654628,,,,,,,,,,,,,,,,,,,,,,,,,,
